Time,R1_Susceptible,R2_Infected,R3_Hospitalized,R4_Recovered,R5_Dead
214.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.77,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.78,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.79,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.80,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.81,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.82,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.83,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.84,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.85,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.86,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.87,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.88,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.89,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.90,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.91,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.92,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.93,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.94,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.95,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.96,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.97,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.98,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
214.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.16,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.17,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.18,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.19,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.20,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.21,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.22,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.23,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.24,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.25,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.26,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.27,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.28,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.29,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.30,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.31,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.32,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.33,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.34,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.35,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.36,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.37,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.38,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.39,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.40,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.41,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.42,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.43,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.44,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.45,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.46,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.47,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.48,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.49,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.50,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.51,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.52,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.53,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.54,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.55,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.56,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.57,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.58,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.59,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.77,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.78,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.79,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.80,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.81,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.82,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.83,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.84,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.85,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.86,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.87,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.88,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.89,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.90,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.91,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.92,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.93,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.94,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.95,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.96,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.97,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.98,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
215.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.16,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.17,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.18,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.19,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.20,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.21,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.22,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.23,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.24,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.25,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.26,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.27,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.28,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.29,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.30,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.31,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.32,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.33,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.34,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.35,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.36,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.37,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.38,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.39,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.40,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.41,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.42,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.43,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.44,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.45,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.46,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.47,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.48,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.49,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.50,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.51,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.52,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.53,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.54,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.55,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.56,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.57,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.58,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.59,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.77,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.78,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.79,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.80,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.81,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.82,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.83,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.84,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.85,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.86,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.87,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.88,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.89,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.90,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.91,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.92,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.93,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.94,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.95,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.96,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.97,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.98,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
216.99,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.00,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.01,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.02,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.03,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.04,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.05,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.06,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.07,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.08,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.09,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.10,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.11,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.12,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.13,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.14,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.15,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.16,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.17,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.18,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.19,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.20,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.21,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.22,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.23,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.24,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.25,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.26,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.27,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.28,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.29,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.30,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.31,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.32,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.33,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.34,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.35,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.36,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.37,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.38,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.39,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.40,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.41,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.42,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.43,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.44,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.45,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.46,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.47,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.48,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.49,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.50,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.51,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.52,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.53,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.54,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.55,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.56,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.57,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.58,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.59,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.60,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.61,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.62,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.63,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.64,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.65,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.66,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.67,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.68,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.69,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.70,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.71,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.72,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.73,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.74,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.75,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
217.76,8.962214e-01,1.000000e+06,0.000000e+00,9.145117e-01,0.000000e+00
