Time,G1_Susceptible,G2_Infected,G3_Hospitalized,G4_Recovered,G5_Dead
149.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.45,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.46,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.47,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.48,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.49,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.50,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.51,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.52,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.53,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.54,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.55,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.56,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.57,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.58,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.59,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.60,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.61,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.62,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.63,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.64,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.65,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.66,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.67,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.68,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.69,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.70,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.71,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.72,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.73,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.74,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.75,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.76,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.77,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.78,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.79,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.80,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.81,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.82,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.83,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.84,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.85,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.86,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.87,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.88,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.89,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.90,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.91,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.92,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.93,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.94,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.95,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.96,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.97,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.98,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
149.99,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.00,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.01,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.02,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.03,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.04,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.05,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.06,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.07,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.08,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.09,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.10,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.11,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.12,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.13,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.14,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.15,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.16,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.17,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.18,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.19,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.20,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.21,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.22,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.23,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.24,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.25,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.26,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.27,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.28,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.45,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.46,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.47,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.48,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.49,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.50,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.51,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.52,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.53,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.54,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.55,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.56,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.57,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.58,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.59,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.60,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.61,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.62,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.63,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.64,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.65,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.66,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.67,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.68,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.69,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.70,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.71,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.72,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.73,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.74,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.75,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.76,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.77,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.78,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.79,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.80,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.81,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.82,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.83,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.84,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.85,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.86,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.87,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.88,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.89,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.90,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.91,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.92,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.93,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.94,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.95,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.96,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.97,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.98,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
150.99,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.00,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.01,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.02,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.03,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.04,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.05,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.06,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.07,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.08,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.09,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.10,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.11,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.12,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.13,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.14,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.15,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.16,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.17,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.18,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.19,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.20,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.21,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.22,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.23,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.24,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.25,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.26,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.27,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.28,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.39,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.40,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.41,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.42,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.43,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.44,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.45,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.46,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.47,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.48,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.49,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.50,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.51,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.52,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.53,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.54,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.55,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.56,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.57,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.58,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.59,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.60,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.61,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.62,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.63,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.64,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.65,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.66,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.67,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.68,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.69,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.70,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.71,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.72,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.73,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.74,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.75,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.76,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.77,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.78,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.79,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.80,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.81,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.82,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.83,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.84,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.85,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.86,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.87,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.88,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.89,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.90,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.91,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.92,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.93,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.94,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.95,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.96,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.97,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.98,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
151.99,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.00,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.01,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.02,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.03,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.04,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.05,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.06,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.07,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.08,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.09,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.10,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.11,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.12,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.13,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.14,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.15,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.16,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.17,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.18,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.19,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.20,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.21,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.22,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.23,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.24,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.25,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.26,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.27,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.28,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.29,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.30,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.31,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.32,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.33,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.34,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.35,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.36,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.37,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
152.38,4.067000e-03,0.000000e+00,0.000000e+00,-3.985660e-03,0.000000e+00
